assay,target_gene,target_group,primer_F,primer_R,process,pathway,rep_id,timepoint,location,treatment,sample,conc,Ct,gwc,pH,block,log_conc
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,438,6,Karama,Brachiaria cv. Mulato II,745,4916.449696927356,24.86,0.129502573,6.15,3,3.691651600000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,422,2,Karama,Brachiaria + Desmodium,356,97.58415368875644,28.11,0.14,5.94,4,1.9893792999999995
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,485,5,Karama,Napier + Desmodium,634,2706.857229856239,25.9225,0.13,6.34,1,3.43246535
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,472,4,Karama,maize monoculture,536,17521.387721453142,23.41,0.118627451,5.85,2,4.243568500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,503,5,Rubona,Napier grass,623,22512.41053854465,22.92,0.13,5.29,4,4.352422000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,484,4,Karama,Napier + Desmodium,555,10559.41843789367,24.4,0.125992063,6.11,4,4.023640000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,421,1,Karama,Brachiaria + Desmodium,235,690.3017907228698,25.3,0.11,6.09,1,2.8390389999999996
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,444,6,Rubona,Brachiaria cv. Mulato II,717,22351.868821860207,22.164,0.184021544,5.74,3,4.34931384
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,428,2,Rubona,Brachiaria + Desmodium,314,6562.064577835746,25.33,0.1,NA,2,3.817040500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,426,6,Karama,Brachiaria + Desmodium,749,30170.17296613028,21.63,0.114901257,6.29,3,4.4795778
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,442,4,Rubona,Brachiaria cv. Mulato II,517,24371.406864303342,22.01,0.15628091,5.74,3,4.3868806000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,453,3,Rubona,Desmodium distortum,425,850.6482247558341,25,0.14,5.22,4,2.9297500000000003
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,481,1,Karama,Napier + Desmodium,255,5573.769439004627,22.3,0.13,6.11,4,3.746149
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,453,3,Rubona,Desmodium distortum,411,572.0040450355111,25.57,0.17,5.31,2,2.7573990999999998
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,451,1,Rubona,Desmodium distortum,204,6726.496181652761,22.03,0.06,5.61,1,3.8277889
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,453,3,Rubona,Desmodium distortum,404,314.31195505614994,26.43,0.16,5.61,1,2.4973609000000003
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,470,2,Karama,maize monoculture,350,2957.960021735807,23.21,0.13,6.31,4,3.4709923
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,492,6,Rubona,Napier + Desmodium,720,25635.110865708994,21.92,0.16146789,5.42,3,4.4088352
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,440,2,Rubona,Brachiaria cv. Mulato II,317,4338.062452479705,22.66,0.13,5.74,3,3.6372958000000004
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,428,2,Rubona,Brachiaria + Desmodium,321,2759.022867246758,23.31,0.13,5.54,3,3.4407553
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,443,5,Rubona,Brachiaria cv. Mulato II,617,34951.916968808306,22.06,0.13,5.74,3,4.543471000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,450,6,Karama,Desmodium distortum,732,4296.41278242483,25.1,0.12010919,6.13,1,3.6331059999999997
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,431,5,Rubona,Brachiaria + Desmodium,614,28925.142021453135,22.43,0.14,NA,2,4.461275500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,426,6,Karama,Brachiaria + Desmodium,735,5884.538383524667,24.54,0.116031887,6.09,1,3.7697124000000004
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,455,5,Rubona,Desmodium distortum,618,26788.783968943622,22.58,0.15,5.34,3,4.427953000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,457,1,Karama,Maize + Desmodium,254,709.7964125372455,25.26,0.16,6.25,4,2.8511337999999995
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,498,6,Karama,Napier grass,751,9646.71837556455,23.66,0.122854562,6.49,4,3.9843796000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,467,5,Rubona,Maize + Desmodium,619,18822.161695933704,23.27,0.13,5.39,3,4.274669500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,467,5,Rubona,Maize + Desmodium,612,80871.77960849248,20.42,0.13,5.44,2,4.907797
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,462,6,Karama,Maize + Desmodium,740,17794.025147432436,22.57,0.117647059,5.96,2,4.250274200000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,467,5,Rubona,Maize + Desmodium,605,42451.0073125238,21.68,0.13,5.39,1,4.627888000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,475,1,Rubona,maize monoculture,215,862.5760589356071,24.98,0.07,5.33,3,2.9357974000000002
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,456,6,Rubona,Desmodium distortum,704,22027.813964569552,22.19,0.153782211,5.61,1,4.3429714
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,426,6,Karama,Brachiaria + Desmodium,749,28045.65581919976,21.76,0.114901257,6.29,3,4.4478656
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,429,3,Rubona,Brachiaria + Desmodium,407,6679.826771086722,22.04,0.15,5.51,1,3.8247652000000008
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,435,3,Karama,Brachiaria cv. Mulato II,438,1238.3160445358365,28.59,0.15,6.45,2,3.092831500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,448,4,Karama,Desmodium distortum,546,3206.4945050049573,26.73,0.106237817,5.85,3,3.5060305000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,458,2,Karama,Maize + Desmodium,333,332.31542478395244,26.35,0.11,6.16,1,2.5215505
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,474,6,Karama,maize monoculture,743,6474.141690984049,24.37,0.107376284,6.22,3,3.8111822
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,454,4,Rubona,Desmodium distortum,525,25193.876724975813,22.7,0.131131131,5.22,4,4.401295000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,472,4,Karama,maize monoculture,529,3796.1205895517332,26.4,0.122789784,5.88,1,3.579340000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,422,2,Karama,Brachiaria + Desmodium,349,4491.7367978929615,22.61,0.12,6.29,3,3.6524143000000002
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,421,1,Karama,Brachiaria + Desmodium,256,273.45564938760936,26.63,0.04,5.94,4,2.436886900000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,450,6,Karama,Desmodium distortum,732,5218.062060103904,24.754,0.12010919,6.13,1,3.71750924
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,442,4,Rubona,Brachiaria cv. Mulato II,510,23040.218851927253,22.11,0.142433234,5.55,2,4.3624866
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,493,1,Karama,Napier grass,251,2999.43669284717,23.19,0.15,6.49,4,3.4770396999999997
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,484,4,Karama,Napier + Desmodium,548,16227.290091021276,23.56,0.141453831,6.25,3,4.2102460000000015
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,444,6,Rubona,Brachiaria cv. Mulato II,724,13665.401622029538,23.04,0.14986124,5.35,4,4.135622400000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,485,5,Karama,Napier + Desmodium,641,5318.671897005226,24.72,0.14,6.25,2,3.7258032000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,482,2,Karama,Napier + Desmodium,348,1147.5433484679043,24.57,0.13,6.25,3,3.0597690999999996
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,490,4,Rubona,Napier + Desmodium,506,9880.080884329629,24.53,0.162410623,5.29,1,3.994760500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,498,6,Karama,Napier grass,744,167,28.23,0.122065728,6.15,3,2.2227164711475833
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,489,3,Rubona,Napier + Desmodium,413,105.3513244941551,28,0.15,5.6,2,2.022639999999999
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,497,5,Karama,Napier grass,630,7158.235793113791,25.16,0.15,5.99,1,3.854806000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,466,4,Rubona,Maize + Desmodium,512,39517.27598056175,21.82,0.144400786,5.44,2,4.596787000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,486,6,Karama,Napier + Desmodium,748,8768.186929723186,23.83,0.127320955,6.25,3,3.9429098000000007
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,446,2,Karama,Desmodium distortum,332,1055.5643155030193,24.69,0.12,6.13,1,3.0234847
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,497,5,Karama,Napier grass,644,21781.741517853832,22.21,0.14,6.15,3,4.3380926
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,481,1,Karama,Napier + Desmodium,241,1516.0624806335313,24.17,0.15,6.25,2,3.1807171
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,435,3,Karama,Brachiaria cv. Mulato II,431,4681.893171341158,25.99,0.13,6.06,1,3.6704215000000016
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,482,2,Karama,Napier + Desmodium,334,4523.118855535954,22.6,0.12,6.34,1,3.6554379999999993
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,443,5,Rubona,Brachiaria cv. Mulato II,603,23815.433984921212,22.81,0.14,5.65,1,4.376858500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,491,5,Rubona,Napier + Desmodium,620,51559.061079715866,21.3,0.15,5.42,3,4.712305000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,448,4,Karama,Desmodium distortum,532,7729.092413410898,25.01,0.123781676,6.13,1,3.8881285000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,500,2,Rubona,Napier grass,302,7731.484685972678,21.83,0.13,5.99,1,3.888262900000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,482,2,Karama,Napier + Desmodium,355,248.0590636312501,26.77,0.12,6.11,4,2.3945551
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,435,3,Karama,Brachiaria cv. Mulato II,452,10505.542886284406,24.41,0.16,6.47,4,4.021418500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,498,6,Karama,Napier grass,730,2548.2486335387216,26.03,0.117050691,5.99,1,3.4062418
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,429,3,Rubona,Brachiaria + Desmodium,428,5375.291241941434,25.72,0.14,5.78,4,3.7304020000000016
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,495,3,Karama,Napier grass,444,6629.541598041617,25.31,0.13,6.15,3,3.821483500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,422,2,Karama,Brachiaria + Desmodium,342,1526.6546329119,24.16,0.12,5.93,2,3.1837408
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,483,3,Karama,Napier + Desmodium,455,16394.153609106204,23.54,0.15,6.11,4,4.214689000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,496,4,Karama,Napier grass,544,16818.857849759406,23.49,0.11627907,6.15,3,4.225796500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,461,5,Karama,Maize + Desmodium,633,7121.7135258912695,25.17,0.13,6.16,1,3.8525845000000007
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,463,1,Rubona,Maize + Desmodium,205,3594.644116215607,22.93,0.08,5.39,1,3.5556559000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,436,4,Karama,Brachiaria cv. Mulato II,538,5863.642716415722,25.55,0.123138034,6.45,2,3.7681675000000006
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,457,1,Karama,Maize + Desmodium,240,2937.4372641270456,23.22,0.13,5.96,2,3.4679686000000007
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,428,2,Rubona,Brachiaria + Desmodium,307,4650.855003254508,22.56,0.11,5.51,1,3.667532800000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,432,6,Rubona,Brachiaria + Desmodium,707,8768.186929723186,23.83,0.168007149,5.51,1,3.9429098000000007
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,434,2,Karama,Brachiaria cv. Mulato II,331,1171.7641319738104,24.54,0.13,6.06,1,3.0688402000000004
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,495,3,Karama,Napier grass,451,10613.57027937128,24.39,0.14,6.49,4,4.0258615
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,437,5,Karama,Brachiaria cv. Mulato II,631,9387.403811175427,24.63,0.14,6.06,1,3.9725455000000007
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,492,6,Rubona,Napier + Desmodium,720,29334.642509671143,21.68,0.16146789,5.42,3,4.467380800000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,470,2,Karama,maize monoculture,343,1868.2203568085154,23.87,0.1,6.22,3,3.2714280999999996
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,425,5,Karama,Brachiaria + Desmodium,649,25206.758469086864,21.95,0.13,6.29,3,4.401517000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,479,5,Rubona,maize monoculture,622,37546.71965647241,21.92,0.12,5.05,4,4.574572000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,434,2,Karama,Brachiaria cv. Mulato II,345,460.96123023137756,25.88,0.11,6.15,3,2.6636644
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,451,1,Rubona,Desmodium distortum,225,7466.969888768424,21.88,0.06,5.22,4,3.8731444
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,461,5,Karama,Maize + Desmodium,647,1519.9069469203969,26.95,0.13,6.19,3,3.1818170000000006
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,431,5,Rubona,Brachiaria + Desmodium,621,25583.472978808404,22.67,0.14,5.54,3,4.4079595000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,491,5,Rubona,Napier + Desmodium,606,26246.234212099604,22.62,0.14,5.29,1,4.419067000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,487,1,Rubona,Napier + Desmodium,227,8824.969233882697,21.64,0.06,5.26,4,3.9457132
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,453,3,Rubona,Desmodium distortum,418,467.424852863497,25.86,0.17,5.34,3,2.6697118
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,466,4,Rubona,Maize + Desmodium,512,4016.365242031003,25.22,0.144400786,5.44,2,3.6038332000000004
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,481,1,Karama,Napier + Desmodium,234,2223.415351972921,23.62,0.12,6.34,1,3.3470205999999996
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,424,4,Karama,Brachiaria + Desmodium,549,19015.708005941764,23.25,0.11804878,6.29,3,4.279112500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,432,6,Rubona,Brachiaria + Desmodium,721,9485.525589726445,23.69,0.163179916,5.54,3,3.9770614
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,452,2,Rubona,Desmodium distortum,311,34069.32271132584,22.11,0.1,5.31,2,4.532363500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,452,2,Rubona,Desmodium distortum,318,6541.752363734011,22.07,0.13,5.34,3,3.8156941
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,452,2,Rubona,Desmodium distortum,304,10285.717686295904,21.42,0.14,5.61,1,4.012234599999999
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,475,1,Rubona,maize monoculture,208,7261.888894401968,21.92,0.08,5.45,2,3.8610495999999994
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,486,6,Karama,Napier + Desmodium,755,23431.754041825872,22.08,0.122130395,6.11,4,4.369804800000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,459,3,Karama,Maize + Desmodium,454,7194.945357395964,25.15,0.14,6.25,4,3.857027500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,437,5,Karama,Brachiaria cv. Mulato II,638,1729.5104880697766,26.72,0.14,6.45,2,3.237923200000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,426,6,Karama,Brachiaria + Desmodium,756,167,27.42,0.117540687,5.94,4,2.2227164711475833
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,455,5,Rubona,Desmodium distortum,625,39315.653603906314,21.83,0.12,5.22,4,4.594565500000002
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,449,5,Karama,Desmodium distortum,646,4357.1699521925575,25.075,0.13,5.85,3,3.639204500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,444,6,Rubona,Brachiaria cv. Mulato II,710,44452.52143013704,20.94,0.148722628,5.55,2,4.6478964000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,442,4,Rubona,Brachiaria cv. Mulato II,510,16448.359898355615,22.71,0.142433234,5.55,2,4.2161226
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,466,4,Rubona,Maize + Desmodium,505,10345.559909916621,24.44,0.135874878,5.39,1,4.014754000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,479,5,Rubona,maize monoculture,601,21720.584103893496,22.99,0.12,5.16,1,4.336871500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,444,6,Rubona,Brachiaria cv. Mulato II,703,33380.05131633286,21.45,0.168674699,5.65,1,4.523487
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,462,6,Karama,Maize + Desmodium,733,2741.283802746248,25.9,0.117967332,6.16,1,3.4379540000000004
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,488,2,Rubona,Napier + Desmodium,306,9660.982601774294,21.51,0.1,5.29,1,3.9850212999999997
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,462,6,Karama,Maize + Desmodium,754,2999.0547900227393,25.74,0.108991826,6.25,4,3.476984400000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,491,5,Rubona,Napier + Desmodium,613,48738.08937277289,21.41,0.13,5.6,2,4.6878685
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,486,6,Karama,Napier + Desmodium,755,17301.238779572654,22.62,0.122130395,6.11,4,4.2380772
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,430,4,Rubona,Brachiaria + Desmodium,521,10613.57027937128,24.39,0.155445545,5.54,3,4.0258615
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,423,3,Karama,Brachiaria + Desmodium,456,1481.0986974508955,28.24,0.13,5.94,4,3.1705840000000016
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,454,4,Rubona,Desmodium distortum,518,10722.70850678473,24.37,0.153623188,5.34,3,4.030304500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,503,5,Rubona,Napier grass,609,39115.059931324045,21.84,0.13,5.65,2,4.592344000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,492,6,Rubona,Napier + Desmodium,706,31556.803097130345,21.55,0.16462841,5.29,1,4.499093
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,479,5,Rubona,maize monoculture,615,33550.50024691913,22.14,0.14,5.33,3,4.525699
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,497,5,Karama,Napier grass,644,14866.659683645692,22.89,0.14,6.15,3,4.1722134
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,488,2,Rubona,Napier + Desmodium,320,2896.8179306351926,23.24,0.13,5.42,3,3.461921200000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,422,2,Karama,Brachiaria + Desmodium,335,497.6512508395742,25.77,0.13,6.09,1,2.6969251000000005
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,473,5,Karama,maize monoculture,636,7162.941429499405,24.19,0.13,5.85,2,3.8550914
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,425,5,Karama,Brachiaria + Desmodium,635,5368.696664292955,24.703333333333333,0.13,6.09,1,3.729868866666667
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,447,3,Karama,Desmodium distortum,446,1364.7088251285481,28.4,0.14,5.85,3,3.135040000000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,496,4,Karama,Napier grass,537,1414.4594450092015,28.33,0.109144543,6.77,2,3.1505905000000016
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,431,5,Rubona,Brachiaria + Desmodium,607,40541.0040172861,21.77,0.14,5.51,1,4.607894500000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,498,6,Karama,Napier grass,737,1389.2698156550862,27.11,0.115420129,6.77,2,3.142786600000001
7,amoA,archaea_AOA,Arch-amoAF,Arch-amoAR,ammonia_oxidation,nitrification,466,4,Rubona,Maize + Desmodium,519,20427.41913714205,23.11,0.156650246,5.39,3,4.3102135000000015
